Gene_acc,Gene_id,PG.ProteinAccessions,WT.1,WT.2,WT.3,CAS9.1,CAS9.2,CAS9.3,Desc
2645,Tb927.3.1810,Tb927.3.1810:mRNA-p1,16.986596720975342,16.906375014159646,17.0024163952747,16.571983928747002,16.728481904349646,16.531561843236002,"hypothetical protein, conserved"
2646,Tb927.3.1820,Tb927.3.1820:mRNA-p1,18.479161032151545,18.775484798016283,18.804903315873222,18.711437812531656,18.464489039978947,18.84217825158124,mitochondrial RNA binding complex 1 subunit
2647,Tb927.3.1830,Tb927.3.1830:mRNA-p1,15.300739085173902,14.893775339578125,15.020556635947468,15.010119827500066,15.339679725765523,14.852860356784227,"hypothetical protein, conserved"
2648,Tb927.3.1840,Tb927.3.1840:mRNA-p1,21.81640880756612,21.870476101244016,21.791549345086885,21.936987960555758,22.023715950268386,21.98692441769461,"3-oxo-5-alpha-steroid 4-dehydrogenase, putative"
2649,Tb927.3.1850,Tb927.3.1850:mRNA-p1,16.100111769186068,16.30453779565653,16.58077737248604,17.033679078043598,16.00635039300482,17.0862506030374,"CMGC/MAPK protein kinase, putative"
2651,Tb927.3.1900,Tb927.3.1900:mRNA-p1,18.106874554015857,18.372493135360973,18.333804764199456,18.377824799213737,18.16317546696066,18.29543797174038,"conserved protein, unknown function"
2652,Tb927.3.1920,Tb927.3.1920:mRNA-p1,18.382001504205526,18.77236814104881,18.726895099638924,18.647788760015107,18.481176630580507,18.60030767450447,General negative regulator of transcription subunit 5
2653,Tb927.3.1930,Tb927.3.1930:mRNA-p1,13.96054907847794,13.65698821873065,13.785318658086748,13.729185484412348,14.119404079646786,13.425804567730296,pre-mrna-processing factor 17
2654,Tb927.3.1970,Tb927.3.1970:mRNA-p1,17.59673140957801,17.061086685184264,17.17639307987011,17.29688694820501,17.53319758416149,17.372550922818974,"phosphopantothenoylcysteine synthetase, putative"
2655,Tb927.3.1980,Tb927.3.1980:mRNA-p1,15.807699632380775,15.828030504175869,15.845183548295381,15.812295229906331,15.570814626840807,15.777460511669496,"hypothetical protein, conserved"
2656,Tb927.3.1990,Tb927.3.1990:mRNA-p1,18.83232159911082,18.664120743778657,18.607732376088094,18.750707906127214,18.759093335424648,18.597393924830108,"Tetratricopeptide repeat protein 29, putative"
2657,Tb927.3.2000,Tb927.3.2000:mRNA-p1,15.297191405368613,14.74804314812352,14.777858078309531,14.921307969013647,14.993626108204204,14.880406544997994,"RNA-binding protein, putative"
2658,Tb927.3.2010,Tb927.3.2010:mRNA-p1,15.433980393553982,15.400860027553303,15.41898905947861,15.550529448984271,15.444365214180232,15.863644863177868,"hypothetical protein, conserved"
2659,Tb927.3.2020,Tb927.3.2020:mRNA-p1,15.153731532377783,15.444107226352735,15.25838085467371,15.307748356622096,15.359423572132863,15.189523270359999,"kinesin, putative"
2660,Tb927.3.2030,Tb927.3.2030.2:mRNA-p1,19.48929503001681,19.624582301002285,19.575254280180776,19.590320004625273,19.484219101865634,19.54125333312642,"acylphosphatase, putative"
2662,Tb927.3.2050,Tb927.3.2050:mRNA-p1,18.3520439647708,18.304835630553757,18.248996812954413,18.383387364698795,18.286024115183395,18.18003357636146,Minicircle replication factor 172
2663,Tb927.3.2060,Tb927.3.2060:mRNA-p1,15.235273345736811,14.803587616813742,15.01321855418386,15.159790668646522,15.133589867536108,15.129722282203954,"STE20-like serine/threonine-protein kinase, putative"
2664,Tb927.3.2070,Tb927.3.2070:mRNA-p1,15.338588007171435,15.603207965929865,15.517152737648207,15.533460204838741,15.669834563564823,15.246225220948405,"hypothetical protein, conserved"
2665,Tb927.3.2090,Tb927.3.2090:mRNA-p1,18.12642216477642,18.181178802091665,18.123955922846193,18.344915276562237,17.942582871716876,18.297038834867344,"Xaa-Pro aminopeptidase, putative"
2666,Tb927.3.2100,Tb927.3.2100:mRNA-p1,21.029064754782826,20.79844253150128,20.826366255996728,20.831715467945923,21.013366636413558,20.847784263000587,"hypothetical protein, conserved"
2667,Tb927.3.2110,Tb927.3.2110:mRNA-p1,16.31594861046155,16.382628511772417,16.55330761960535,16.287990325167723,16.360083112608088,16.151977932163817,Mitochondrial import inner membrane translocase subunit TIM50
2668,Tb927.3.2120,Tb927.3.2120:mRNA-p1,16.895817286540844,16.54073371171003,16.592793021944164,16.45424293222299,16.65245441483936,16.342913050975287,"hypothetical protein, conserved"
2669,Tb927.3.2130,Tb927.3.2130:mRNA-p1,15.578986930754011,15.882511240501117,15.946711326704868,15.845111459981885,15.634207386367597,15.780712162983578,"RNA pseudouridylate synthase, putative"
2670,Tb927.3.2140,Tb927.3.2140:mRNA-p1,12.972384305456195,12.223001209729983,12.301937658954685,11.846247891569488,12.475879852270175,11.882357215032078,"transcription activator, putative"
2671,Tb927.3.2150,Tb927.3.2150:mRNA-p1,16.37560796440376,16.46529548845461,16.592937268340442,16.621740911165517,16.40116962425715,16.616531793515406,"protein phosphatase 2C, putative"
2673,Tb927.3.2170,Tb927.3.2170:mRNA-p1,16.257146678130894,16.268237862205048,16.304653929339207,16.299141626096628,16.170685499337758,16.208929402042013,"translation elongation factor EF-2, putative"
2674,Tb927.3.2180,Tb927.3.2180:mRNA-p1,16.41963710151578,15.877417356964443,15.992915436468794,16.681010158290615,16.25435625432349,17.09312318443557,"Mitochondrial ATP synthase subunit, putative"
2675,Tb927.3.2190,Tb927.3.2190:mRNA-p1,18.632245646760932,18.3766334884677,18.394621786911742,18.47874913278586,18.657085943528013,18.49101681957851,Capping enzyme RNA triphosphatase 1
2676,Tb927.3.2200,Tb927.3.2200:mRNA-p1,17.31998269195153,17.203239554433694,17.225789498455676,17.20411542435993,17.31918132656254,17.289635770384574,"TPR repeat, putative"
2677,Tb927.3.2210,Tb927.3.2210:mRNA-p1,17.671831063369908,17.868864462751525,17.98236417397425,17.78749878412609,17.69418941949685,17.939189818266616,"KIF-1 binding protein C terminal, putative"
2678,Tb927.3.2220,Tb927.3.2220:mRNA-p1,18.640451266165595,18.764579157383157,18.68590731555537,18.625126781653673,18.635925984061252,18.798586302819086,eukaryotic translation initiation factor 3 subunit j
2679,Tb927.3.2230,Tb927.3.2230:mRNA-p1,20.19510752962148,20.170510693666426,20.18803943411958,20.15580800323257,20.142633421775617,20.151680865164497,"succinyl-CoA synthetase alpha subunit, putative"
2680,Tb927.3.2270,Tb927.3.2270:mRNA-p1,16.764235733170455,16.42286012359302,16.357014177552607,16.451950836728177,16.678661384189727,16.49097044072183,"hypothetical protein, conserved"
2681,Tb927.3.2280,Tb927.3.2280:mRNA-p1,18.64958916945994,18.463277149197022,18.511620565044883,18.65310977036273,18.60564985339943,18.51847019110854,"vacuolar sorting protein 33 , putative"
2682,Tb927.3.2290,Tb927.3.2290:mRNA-p1,16.08775384701077,16.56372834592762,16.56321908605219,16.802173372842997,16.58899089635508,16.830212954294304,"chaperone protein DnaJ, putative"
2683,Tb927.3.2300,Tb927.3.2300:mRNA-p1,15.942562737976253,16.7909006870781,16.685522292235568,16.78422805743346,15.785177350757394,16.832408623816608,"DNL zinc finger, putative"
2684,Tb927.3.2310,Tb927.3.2310:mRNA-p1,21.271866058863807,21.05820911826323,21.078583931531387,20.9864116644149,21.25646901442881,20.846070332305352,parkin coregulated gene protein
2686,Tb927.3.2330,Tb927.3.2330:mRNA-p1,16.039464794279805,16.7514429249573,16.846417585657946,16.993254142082655,17.33051660935094,17.073759458816824,kinetoplastid kinetochore protein 17
2687,Tb927.3.2350,Tb927.3.2350:mRNA-p1,16.14801986458975,16.2098867339987,16.443806961949015,16.28669748682102,16.37155984631916,16.131579740861877,"hypothetical protein, conserved"
2688,Tb927.3.2410,Tb927.3.2410:mRNA-p1,17.548460825538903,17.722695712468493,17.783789688236055,17.798444608080334,17.748973769000244,17.765137856983376,Peroxisome biogenesis factor 10
2689,Tb927.3.2420,Tb927.3.2420:mRNA-p1,19.88189447997296,19.792462060552783,19.924279816763182,19.87425750119706,20.05132296820021,19.835709077031176,"Microsomal signal peptidase 12 kDa subunit (SPC12), putative"
2690,Tb927.3.2430,Tb927.3.2430:mRNA-p1,16.2830451021897,16.31580422859509,16.336583103759374,16.23637775676948,16.26495723711875,16.293823826318434,"Alsin, putative"
2691,Tb927.3.2440,Tb927.3.2440:mRNA-p1,17.51754649015045,17.91989206001325,17.87913252770594,17.844716585718007,17.483712345688513,17.880563394429153,AGC essential kinase 1
2692,Tb927.3.2470,Tb927.3.2470:mRNA-p1,18.449410897294957,18.186027164385994,18.172593537163678,18.289687406537244,18.327358704212184,18.079088237160352,Pumilio homology domain family member 8
2693,Tb927.3.2475,Tb927.3.2475:mRNA-p1,17.171974190122285,17.97279166003322,17.911460656399292,17.966169914531918,17.37338400055249,18.24616620535839,hypothetical protein
2694,Tb927.3.2490,Tb927.3.2490:mRNA-p1,18.889077782400747,19.016196531916783,19.014209342138887,19.141590634613493,18.92546669899616,19.021514950382894,"hypothetical protein, conserved"
2695,Tb927.3.2600,Tb927.3.2600:mRNA-p1,21.204664270723395,20.950149068654937,20.899524448429755,21.104915589229318,21.132723752693007,20.884811827795225,"ATP-dependent DEAD/H RNA helicase, putative"
2696,Tb927.3.2610,Tb927.3.2610:mRNA-p1,17.508131460083064,17.054425629938955,17.187386509439133,17.048617578783663,17.286076586002363,16.886751066745607,GPI inositol deacylase 2
2698,Tb927.3.2640,Tb927.3.2640:mRNA-p1,17.023755199169653,16.68362914796183,16.814950480553616,16.582139569187795,16.623534138284157,16.62496218770759,"hypothetical protein, conserved"
2699,Tb927.3.2660,Tb927.3.2660:mRNA-p1,14.827977801890075,14.271263821508004,14.319990269379197,14.214385975914785,14.710016138012401,14.008036338763976,"TatD related DNase, putative"
2700,Tb927.3.2670,Tb927.3.2670:mRNA-p1,18.046346354036924,18.137321085526963,18.15868610847941,18.07413133392795,17.930302048658547,18.03149037661414,"hypothetical protein, conserved"
2701,Tb927.3.2680,Tb927.3.2680:mRNA-p1,18.512348169429576,18.45814048324876,18.45668716866876,18.634211597046797,18.599652284446677,18.66511315958134,"Ubiquitin-like domain containing protein, putative"
2702,Tb927.3.2700,Tb927.3.2700:mRNA-p1,21.788693344532362,21.2456004322102,21.500444878060687,21.609675752407657,21.37219273613596,21.08987586322257,"hypothetical protein, conserved"
2703,Tb927.3.2750,Tb927.3.2750:mRNA-p1,17.51623276200697,17.113374481137427,17.070895621484027,16.914834462644528,17.336672445296546,16.868318056727894,"hypothetical protein, conserved"
2704,Tb927.3.2760,Tb927.3.2760:mRNA-p1,18.384478389788732,17.761999858287243,17.80981031606062,17.721870195240257,18.371661935526955,18.09691891331089,"hypothetical protein, conserved"
2705,Tb927.3.2780,Tb927.3.2780:mRNA-p1,15.34550487212692,15.345220867419469,15.386103248794285,15.358444628784634,15.30260015949386,15.389137384636873,"hypothetical protein, conserved"
2706,Tb927.3.2810,Tb927.3.2810:mRNA-p1,13.76062808300651,13.087688788526062,13.20984242158877,12.628864339125547,13.531658212622247,12.587592926346769,"hypothetical protein, conserved"
2707,Tb927.3.2820,Tb927.3.2820:mRNA-p1,16.370445700536642,16.65066207134365,16.572665767211756,16.747450640756565,16.5590806253458,16.66865487594769,"TFIIF-stimulated CTD phosphatase, putative"
2708,Tb927.3.2830,Tb927.3.2830:mRNA-p1,17.417466771608716,17.206871577410034,17.15984239529572,17.29422037907533,17.21925598195429,17.134221052587517,"brix domain containing protein, putative"
2709,Tb927.3.2840,Tb927.3.2840:mRNA-p1,17.102496376116648,17.237989333450834,17.292870363199587,17.211719004961918,17.212316330372893,17.010303234092767,"inorganic pyrophosphatase, putative"
2711,Tb927.3.2870,Tb927.3.2870:mRNA-p1,18.513870452585273,18.09848289328362,18.162926014668315,18.11594837293991,18.566670989063432,18.09856031694735,"multicopper oxidase, putative"
2712,Tb927.3.2880,Tb927.3.2880:mRNA-p1,18.749887938284154,18.742592130594826,18.75559329916249,18.9136953999268,19.160493592143883,18.781845435834033,"Mitochondrial ATP synthase subunit, putative"
2713,Tb927.3.2890,Tb927.3.2890:mRNA-p1,20.18110553608131,20.275155900043607,20.22929997818165,20.230197854757378,20.20539862499851,20.199567813036158,"radial spoke protein RSP10, putative"
2714,Tb927.3.2900,Tb927.3.2900:mRNA-p1,20.92029087927486,20.79492031017259,20.81771452984213,20.819545099081246,20.90979468202443,20.750905262706592,eukaryotic translation initiation factor 2 subunit alpha
2715,Tb927.3.2950,Tb927.3.2950:mRNA-p1,18.206696929261007,18.16687225397899,18.164742772780567,18.190542994159728,18.16674172398256,18.157232659660416,ribonuclease inhibitor- like protein
2716,Tb927.3.2960,Tb927.3.2960:mRNA-p1,23.03799578929186,22.51952216057107,22.455449012198986,22.48400958388956,22.743885034438268,22.602553779130986,inosine-adenosine-guanosine-nucleosidehydrolase
2717,Tb927.3.2980,Tb927.3.2980:mRNA-p1,15.386616134523102,15.639040351471348,15.753113385298043,15.742197782192795,15.304049486312332,15.724205523180053,Mitochondrial iron transporter
2718,Tb927.3.3000,Tb927.3.3000:mRNA-p1,19.625636725235573,19.697789917550445,19.69417103034616,19.76027894470448,19.687702876022016,19.814713295894986,Putative intraflagellar transport protein C3
2720,Tb927.3.3030,Tb927.3.3030:mRNA-p1,16.5144933878719,17.202316814582655,16.992932632879036,17.088724844108373,16.748006078740044,17.31879143882788,"phosphatidylcholine transfer protein, putative"
2721,Tb927.3.3040,Tb927.3.3040:mRNA-p1,18.185018311916465,18.14923016816392,18.070568277025384,18.53069268130663,18.544000927235512,18.698237506959003,"Right handed beta helix region, putative"
2723,Tb927.3.3100,Tb927.3.3100:mRNA-p1,17.830028186270436,17.92599768062523,17.92200514598366,18.000535626514637,17.80892804929066,17.915139836259026,"peptidyl-prolyl cis-trans isomerase NIMA-interacting 4, putative"
2724,Tb927.3.3110,Tb927.3.3110:mRNA-p1,19.504017966732473,18.44429771961625,19.126214179299332,18.731889826036582,19.372926020059676,18.12991640300725,"Condensin complex subunit 3, putative"
2725,Tb927.3.3120,Tb927.3.3120:mRNA-p1,16.34911894717104,16.23677012880613,16.201583132873303,16.441396894991087,16.23505826550948,16.37843973271452,"hypothetical protein, conserved"
2726,Tb927.3.3130,Tb927.3.3130:mRNA-p1,18.59594559300168,18.568897806922383,18.78064028396765,19.09525648191197,18.87143847943786,19.11950096927018,Present in the outer mitochondrial membrane proteome 24
2728,Tb927.3.3150,Tb927.3.3150:mRNA-p1,16.619134336526493,16.140000925495332,16.293674266624063,16.423949531337236,16.57179117433466,16.268970112366244,"hypothetical protein, conserved"
2729,Tb927.3.3160,Tb927.3.3160:mRNA-p1,16.671262891542074,16.20998427598471,15.99256939076484,16.296497149257494,16.435057368877555,16.14057580026962,Nuclear poly(A) polymerase 1
2730,Tb927.3.3170,Tb927.3.3170:mRNA-p1,17.892346590007882,17.871416481869026,17.89743825900472,17.989467177053328,17.881014883594013,18.103034667767805,SUMO-interacting motif-containing protein
2731,Tb927.3.3180,Tb927.3.3180:mRNA-p1,16.169048005603315,16.874011946871633,16.860876978685265,16.851051007181223,16.14634337377346,16.975421620311863,Nucleoporin NUP98
2732,Tb927.3.3190,Tb927.3.3190:mRNA-p1,20.843187583248795,20.88239742556861,20.88360415298149,21.079038091313365,20.918121582561632,21.06752676232863,"Serine/threonine-protein kinase NEK7, putative"
2733,Tb927.3.3200,Tb927.3.3200:mRNA-p1,18.01274932794195,17.75964268457465,17.957539593190667,17.677712438090843,17.8960225607682,17.638844975313816,"Domain of unknown function (DUF4586), putative"
2734,Tb927.3.3220,Tb927.3.3220:mRNA-p1,18.843022877850334,18.64722860844992,18.61824478645582,18.659947673556275,18.806536937273442,18.585745840974827,"RNA polymerase-associated protein CTR9, putative"
2735,Tb927.3.3230,Tb927.3.3230:mRNA-p1,17.741162773276162,17.50281323408791,17.50253696225238,17.371462269933726,17.61748058101907,17.325161045706043,"NOL1/NOP2/sun family, putative"
2736,Tb927.3.3250,Tb927.3.3250:mRNA-p1,17.24033177136294,17.230163838910787,17.32480888427951,17.16074177299251,17.319301387455535,16.97801029905137,"hypothetical protein, conserved"
2737,Tb927.3.3270,Tb927.3.3270:mRNA-p1,24.75466225100455,24.798813697246054,24.73935685309806,24.85531667200397,24.84421862581433,24.792085184717095,"ATP-dependent 6-phosphofructokinase, glycosomal"
2738,Tb927.3.3280,Tb927.3.3280:mRNA-p1,17.871480029486108,17.766241260167472,17.848587125810212,17.582175296321743,17.778644862999244,17.6492085852991,"vacuolar protein sorting-associated protein 4, putative"
2739,Tb927.3.3300,Tb927.3.3300:mRNA-p1,19.99930424842959,20.233291699992243,20.30219697697918,20.260137949440264,20.025743145939643,20.30754798391238,Flagellum attachment zone protein 19
2740,Tb927.3.3310,Tb927.3.3310:mRNA-p1;Tb927.3.3320:mRNA-p1,22.826138992281045,22.697283535229882,22.686046181007345,22.641305400882988,22.671515367993848,22.626712656484642,"60S ribosomal protein L13, putative"
2741,Tb927.3.3330,Tb927.3.3330:mRNA-p1,20.345578233179356,20.243556667332328,20.259017955408687,20.300973770287467,20.409612222394433,20.17292523177855,"heat shock protein 20, putative"
2742,Tb927.3.3360,Tb927.3.3360:mRNA-p1,17.87688916560362,17.60435889525705,17.68891542554489,17.650433310987555,17.803966622565547,17.405733570721114,"acyltransferase, putative"
2743,Tb927.3.3370,Tb927.3.3370:mRNA-p1,18.688721033690676,18.180733536118762,18.55189937725725,18.687844237850083,18.813507607380732,18.643488402715246,"hypothetical protein, conserved"
2744,Tb927.3.3390,Tb927.3.3390:mRNA-p1,17.504451691046523,17.461710994927074,17.466110948460155,17.460098131945628,17.54538484355377,17.42770005563165,"kinesin, putative"
2745,Tb927.3.3410,Tb927.3.3410:mRNA-p1,19.990220759870226,19.91222310574719,19.910502109886572,19.963118596442122,20.060237114661803,19.868666778275486,"aspartyl aminopeptidase, putative"
2746,Tb927.3.3450,Tb927.3.3450:mRNA-p1,23.018095561804696,22.69725606354615,22.660249804063078,23.1038206835979,23.099859514930003,23.009851677204818,"ADP-ribosylation factor-like protein 3, putative"
2747,Tb927.3.3460,Tb927.3.3460:mRNA-p1,22.277595311837462,22.214483955307045,22.167864018666492,22.16400031847134,21.078525624581864,22.21698632481859,"succinate dehydrogenase flavoprotein subunit, putative"
2749,Tb927.3.3490,Tb927.3.3490:mRNA-p1,21.08125359064672,20.99510266039154,20.70215894320497,21.077167122430062,21.060213196760877,21.11570728540236,High mobility group protein TDP1
2750,Tb927.3.3500,Tb927.3.3500:mRNA-p1,17.102487565746177,16.992305133648166,17.026610904011893,17.103241058392328,17.06036445019014,17.00482000821952,"hypothetical protein, conserved"
2751,Tb927.3.3510,Tb927.3.3510:mRNA-p1,15.411347281546009,15.2065221109228,15.279943069462268,15.399402063516872,15.403876057629198,15.158174200338967,"hypothetical protein, conserved"
2752,Tb927.3.3520,Tb927.3.3520:mRNA-p1,15.68640359918045,15.492519348484006,15.751481642800847,15.447664172077047,15.85574952112404,15.454390044649745,Present in the outer mitochondrial membrane proteome 25
2754,Tb927.3.3540,Tb927.3.3540:mRNA-p1,17.38630103007763,17.211959865395496,17.1180228534946,17.288952085473355,17.436859690759363,17.343794177452306,Nucleoporin NUP53b
2755,Tb927.3.3550,Tb927.3.3550:mRNA-p1,12.89593984459072,13.075294213728263,12.948931280105377,12.780626268143411,12.805715044881097,12.935868149913903,"hypothetical protein, conserved"
2756,Tb927.3.3560,Tb927.3.3560:mRNA-p1,22.034999066334667,21.72197269389066,21.72201752824389,21.70034287542895,21.879468922993404,21.583235334729952,"U-box domain containing protein, putative"
2757,Tb927.3.3580,Tb927.3.3580:mRNA-p1,21.57475773356838,21.378452698148312,21.370797538007,21.506578652789635,21.568539627070145,21.503826587011783,"heat shock protein 90, putative"
2758,Tb927.3.3590,Tb927.3.3590:mRNA-p1,16.241789139083533,16.289949217004683,16.412383000224207,16.21239159097459,16.1849479638576,16.008074819395055,"U3 small nucleolar ribonucleoprotein protein MPP10, putative"
2759,Tb927.3.3610,Tb927.3.3610:mRNA-p1,18.50291967445052,18.19152946820938,18.263112999764413,18.710861073071538,18.836654282885714,18.662820033115054,"peroxisomal targeting signal 2 receptor, putative"
2760,Tb927.3.3630,Tb927.3.3630:mRNA-p1,15.990655826212153,14.933604397974587,15.903332821491171,15.598692944762215,15.777031723164189,15.07464699678219,"Elongation factor Ts, mitochondrial, putative"
2761,Tb927.3.3640,Tb927.3.3640:mRNA-p1,16.063178630511512,16.110077028193043,16.048140765058953,16.215620978122164,16.083410017768262,16.041729995001624,bardet-biedl syndrome 7 protein
2762,Tb927.3.3650,Tb927.3.3650:mRNA-p1,16.526413151497582,16.504270553946967,16.56069130812368,16.333072890138855,16.442010138693078,16.430204444611064,"hypothetical protein, conserved"
2763,Tb927.3.3670,Tb927.3.3670:mRNA-p1,17.80405458652885,17.615290733686766,17.62492527415672,17.59907880088871,17.8138639606529,17.349945826037693,Triple RNA binding domain protein 3
2764,Tb927.3.3690,Tb927.3.3690:mRNA-p1,20.793562530502317,20.321055948075905,20.27410041695598,20.141415074268636,20.513100352996897,20.144894541011215,"flagellar radial spoke protein-like, putative"
2767,Tb927.3.3740,Tb927.3.3740:mRNA-p1,12.11735251401639,11.01222708532579,11.496523091003219,11.266206918682032,12.260163654846687,10.307918137511104,"Zinc-finger double-stranded RNA-binding, putative"
2768,Tb927.3.3750,Tb927.3.3750:mRNA-p1,21.77820569631257,21.473590567442056,21.52795049306948,21.263455329288643,21.488082839479134,21.237648783476068,"paraflagellar rod component, putative"
2769,Tb927.3.3760,Tb927.3.3760:mRNA-p1;Tb927.3.3780:mRNA-p1,24.855469809363804,24.59357975928605,24.605498508000483,24.693821272974194,24.885133678917246,24.72664537651028,"tryparedoxin 1a, putative"
2770,Tb927.3.3800,Tb927.3.3800.1:mRNA-p1;Tb927.3.3800.2:mRNA-p1,14.05394642481765,14.113405959778188,14.212913408572936,14.575347197728632,14.215437461593933,14.31235023424359,"hypothetical protein, conserved"
2771,Tb927.3.3820,Tb927.3.3820:mRNA-p1,18.327824801230634,18.701545486679287,18.703346945067022,18.795480860754754,18.58120322587514,18.736627264623863,"hypothetical protein, conserved"
2772,Tb927.3.3830,Tb927.3.3830:mRNA-p1,19.12353542120174,19.171205665389248,19.140828678857936,19.065102504389515,18.87355337933317,19.083402388643314,"hypothetical protein, conserved"
2773,Tb927.3.3850,Tb927.3.3850:mRNA-p1,17.92453218570289,17.700354835591146,17.70905098876407,17.914515338354505,18.006109284836032,17.783526442907235,COPII coat assembly protein sec16
2775,Tb927.3.3900,Tb927.3.3900:mRNA-p1,19.597185550135574,19.238919565790706,19.281576348597653,19.2093541514689,19.392794178179383,19.229398563649465,"carnitine O-palmitoyltransferase II, putative"
2776,Tb927.3.3910,Tb927.3.3910:mRNA-p1,-inf,14.656399985037588,14.764019633701254,14.225682576786246,14.37759236099557,13.73145721914364,DNA-directed RNA polymerase III subunit RPC6
2777,Tb927.3.3940,Tb927.3.3940:mRNA-p1,17.171358853293164,16.885662677435914,16.841964115355456,16.803325298751677,16.64113779035574,16.830552343418166,"RNA-binding protein, putative"
2778,Tb927.3.3950,Tb927.3.3950:mRNA-p1,14.003346681281112,13.63438876685749,13.582487038332557,13.307421659767465,13.680386889561166,13.252264653827764,"hypothetical protein, conserved"
2779,Tb927.3.3970,Tb927.3.3970:mRNA-p1,19.033834482893326,18.837955480268874,18.81180456579779,18.733444461880413,18.95520796809436,18.582751518247903,"Cell growth-regulating nucleolar protein, putative"
2780,Tb927.3.4000,Tb927.3.4000:mRNA-p1,19.74507006860067,19.39580056420612,19.376417684101597,19.532483751160004,19.660896081226245,19.49502948744284,"clathrin coat assembly protein ap19, putative"
2782,Tb927.3.4030,Tb927.3.4030:mRNA-p1,16.766278066189294,16.67055933121261,16.762550230908808,16.766565201812952,16.611173537478336,16.796521404800604,"hypothetical protein, conserved"
2783,Tb927.3.4040,Tb927.3.4040:mRNA-p1,20.212609483161664,19.930664076732313,19.884005301476073,19.863908158480374,20.103057726059802,19.830993458955465,"Ankyrin repeats (3 copies), putative"
2784,Tb927.3.4060,Tb927.3.4060:mRNA-p1,15.515718483714338,15.407001369679538,15.426976443322562,15.275918171130686,15.521129657401017,14.998131316680835,asparagine synthetase domain-containing protein 1
2785,Tb927.3.4070,Tb927.3.4070:mRNA-p1,22.93799092717175,22.8205478895587,22.802271308513127,22.981840305317967,23.000467201205197,22.887784076767876,"Pyruvate transporter, putative"
2787,Tb927.3.4120,Tb927.3.4120:mRNA-p1,17.59213546338048,15.230104015993662,15.299066284617625,15.005045564856564,15.08829265153199,15.160710079614237,"hypothetical protein, conserved"
2788,Tb927.3.4140,Tb927.3.4140:mRNA-p1,17.709341011560138,17.44139436195539,17.44787613509984,17.238610283813465,17.4851734744811,17.135497468646896,"hypothetical protein, conserved"
2789,Tb927.3.4160,Tb927.3.4160:mRNA-p1,18.393061244323793,18.07686272207539,18.06229504287475,17.95004402759725,18.252961469362848,18.04095269979897,"XPC-binding domain/UBA/TS-N domain containing protein, putative"
2790,Tb927.3.4190,Tb927.3.4190:mRNA-p1,19.15855406527464,19.071392473252168,19.10427000899856,19.428902970635864,19.28461755295648,19.215071988291037,"endosomal integral membrane protein, putative"
2791,Tb927.3.4210,Tb927.3.4210:mRNA-p1,15.70136167384051,15.544014492236837,15.461124560253237,15.599169856059413,15.538148190441067,15.068435199383499,"hypothetical protein, conserved"
2792,Tb927.3.4230,Tb927.3.4230:mRNA-p1,17.22889368215499,17.487848373280805,17.476547587358223,17.650621427397684,17.314700646320148,17.537069185026066,"serine peptidase, clan SB, family S8-like protein"
2793,Tb927.3.4250,Tb927.3.4250:mRNA-p1,18.026853505919114,17.73882528172668,17.711994583312304,17.983859074332603,17.933999445065318,17.781304377827276,"hypothetical protein, conserved"
2794,Tb927.3.4260,Tb927.3.4260:mRNA-p1,18.48331564574352,18.004791725454016,20.261719343254562,20.66609275406769,17.98680579244075,20.525924945784507,Acetyl-CoA hydrolase
2795,Tb927.3.4270,Tb927.3.4270:mRNA-p1,17.918668010965295,18.113727225211857,18.074508339649977,18.261562400883392,17.99737806516125,18.32155064678729,"hypothetical protein, conserved"
2797,Tb927.3.4380,Tb927.3.4380:mRNA-p1,17.166782937193794,17.705132126480624,17.738604311323908,17.749988567903053,17.35598683526996,17.828749639848468,"sorting assembly machinery 50 kDa subunit, putative"
2798,Tb927.3.4390,Tb927.3.4390:mRNA-p1,17.607036089344938,17.43643515220046,17.580067835905712,17.50731969336113,17.77357579340045,17.370121987490318,dihydrolipoamide dehydrogenase
2799,Tb927.3.4400,Tb927.3.4400:mRNA-p1,15.452578337125718,15.254224897110753,15.226621363654383,15.381824515258861,15.299657169331415,15.624282202325928,"basal body component, putative"
2800,Tb927.3.4410,Tb927.3.4410:mRNA-p1,17.682621961723513,17.919622967417066,17.928427290229525,18.04203504955762,17.51342256294595,18.282969339433457,"pre-RNA processing PIH1/Nop17, putative"
2801,Tb927.3.4420,Tb927.3.4420:mRNA-p1,17.505709929648056,17.67810718262258,17.73314589810091,17.706534801840466,17.634962784972775,17.754281690308016,"hypothetical protein, conserved"
2803,Tb927.3.4440,Tb927.3.4440:mRNA-p1,13.484930547304446,13.706662949523098,13.461128682990264,14.094916422595741,13.861884673048753,13.694684137849093,"hypothetical protein, conserved"
2804,Tb927.3.4470,Tb927.3.4470:mRNA-p1,16.077613416676733,15.765715053846243,15.660665239018849,15.461942505411345,15.769233636830345,15.533507019974913,"hypothetical protein, conserved"
2806,Tb927.3.4490,Tb927.3.4490:mRNA-p1,22.2883825698566,22.006650523221047,22.0752506287691,19.204890793684545,22.21313982700053,21.557790409271117,"protein farnesyltransferase alpha subunit, putative"
2807,Tb927.3.4500,Tb927.3.4500:mRNA-p1,18.372922301443865,19.002107826659337,18.998968079095487,19.06461088159072,17.47084701057057,18.962039551915282,"Fumarate hydratase class I, cytosolic"
